date,description_raw,amount,true_category,true_anomaly,description_clean,merchant,month,day_of_week,day_of_month,category,category_confidence,amount_abs,log_amount,merchant_frequency,merchant_median_amount,merchant_amount_ratio,merchant_high_ratio,merchant_positive_robust_z,is_anomaly_candidate,is_anomaly,anomaly_score,anomaly_reason
2026-05-02,SPOTIFY USA,16.86,Entertainment,0,spotify usa,spotify,5,5,2,Entertainment,0.8853,16.86,2.882563575448353,0.022,16.63,1.0138304269392664,1.0138304269392664,0.09220284626177608,False,False,17.3,
2026-05-02,TARGET STORE 1192,34.43,Shopping,0,target store,target,5,5,2,Shopping,0.8032,34.43,3.5675589188773804,0.034,84.47,0.40760033147863145,1.0,0.0,False,False,2.1,
2026-05-02,SHELL OIL 88321,63.76,Fuel,0,shell oil,shell,5,5,2,Fuel,0.8847,63.76,4.170688128809434,0.028,55.515,1.148518418445465,1.148518418445465,0.4808626296484674,False,False,14.5,
2026-05-03,PANERA BREAD 2918,24.86,Dining,0,panera bread,panera bread,5,6,3,Dining,0.8521,24.86,3.2526973733437115,0.046,18.11,1.372722252898951,1.372722252898951,1.2934126779735846,False,False,26.7,
2026-05-03,MCDONALDS F3812,11.66,Dining,0,mcdonalds f,mcdonalds,5,6,3,Dining,0.8766,11.66,2.5384474167160302,0.056,11.995000000000001,0.9720716965402251,1.0,0.0,False,False,11.9,
2026-05-04,COSTCO WHOLESALE,143.14,Groceries,0,costco wholesale,costco wholesale,5,0,4,Groceries,0.8857,143.14,4.970785049496295,0.06,107.98,1.3256158547879235,1.3256158547879235,0.6533984048270304,False,False,32.2,
2026-05-05,ALDI #128,60.66,Groceries,0,aldi,aldi,5,1,5,Groceries,0.7881,60.66,4.121635422458004,0.03,68.7,0.8829694323144104,1.0,0.0,False,False,2.9,
2026-05-05,TRADER JOES #551,88.05,Groceries,0,trader joes,trader joes,5,1,5,Groceries,0.8246,88.05,4.489198009735671,0.032,72.02,1.2225770619272425,1.2225770619272425,0.5037077509624888,False,False,14.0,
2026-05-06,KROGER #912,106.39,Groceries,0,kroger,kroger,5,2,6,Groceries,0.7572,106.39,4.676467067870125,0.026,71.93,1.4790768803002918,1.4790768803002918,1.0307295597145663,False,False,25.1,
2026-05-06,ETSY.COM,99.7,Shopping,0,etsy com,etsy,5,2,6,Shopping,0.8857,99.7,4.612145799724517,0.04,58.8,1.6955782312925172,1.6955782312925172,1.2304492445402653,False,False,28.0,
2026-05-08,TARGET STORE 1192,98.94,Shopping,0,target store,target,5,4,8,Shopping,0.8032,98.94,4.604570005916059,0.034,84.47,1.1713034213330176,1.1713034213330176,0.26975901850819045,False,False,12.3,
2026-05-08,AMAZON MARKETPLACE,78.86,Shopping,0,amazon marketplace,amazon marketplace,5,4,8,Shopping,0.8586,78.86,4.380275101635076,0.034,69.9,1.1281831187410585,1.1281831187410585,0.1797037527478528,False,False,9.6,
2026-05-08,PANERA BREAD 2918,23.57,Dining,0,panera bread,panera bread,5,4,8,Dining,0.8521,23.57,3.201526186533088,0.046,18.11,1.301490889011596,1.301490889011596,1.0462271439608553,False,False,22.2,
2026-05-09,HULU,23.48,Entertainment,0,hulu,hulu,5,5,9,Entertainment,0.907,23.48,3.1978564576441255,0.02,17.52,1.3401826484018264,1.3401826484018264,1.2701310984140628,False,False,30.4,
2026-05-11,STARBUCKS STORE 12931,12.82,Dining,0,starbucks store,starbucks,5,0,11,Dining,0.8092,12.82,2.626116818339524,0.07,9.87,1.2988855116514693,1.2988855116514693,0.8121419348799825,False,False,36.5,
2026-05-11,WHOLE FOODS MARKET,40.67,Groceries,0,whole foods market,whole foods,5,0,11,Groceries,0.8276,40.67,3.7297814454343623,0.048,77.685,0.5235244899272704,1.0,0.0,False,False,8.1,
2026-05-11,CHIPOTLE 1432,9.08,Dining,0,chipotle,chipotle,5,0,11,Dining,0.8391,9.08,2.3105532626432224,0.044,15.82,0.5739570164348925,1.0,0.0,False,False,7.5,
2026-05-11,MAX STREAMING,22.43,Entertainment,0,max streaming,max streaming,5,0,11,Entertainment,0.9204,22.43,3.1540172525197043,0.022,16.68,1.3447242206235013,1.3447242206235013,0.7155575400351333,False,False,24.2,
2026-05-11,ALDI #128,72.33,Groceries,0,aldi,aldi,5,0,11,Groceries,0.7881,72.33,4.294969802105708,0.03,68.7,1.0528384279475982,1.0528384279475982,0.1316344869301096,False,False,10.2,
2026-05-12,EBAY COMMERCE,127.47,Shopping,0,ebay commerce,ebay commerce,5,1,12,Shopping,0.8827,127.47,4.8556954140435185,0.03,93.2,1.3677038626609441,1.3677038626609441,0.935443072734234,False,False,19.9,
2026-05-13,COSTCO WHOLESALE,77.85,Groceries,0,costco wholesale,costco wholesale,5,2,13,Groceries,0.8857,77.85,4.367547313409047,0.06,107.98,0.7209668457121688,1.0,0.0,False,False,15.4,
2026-05-13,CHIPOTLE 1432,17.73,Dining,0,chipotle,chipotle,5,2,13,Dining,0.8391,17.73,2.930126516455997,0.044,15.82,1.1207332490518331,1.1207332490518331,0.3385748621814183,False,False,14.8,
2026-05-13,COSTCO WHOLESALE,140.77,Groceries,0,costco wholesale,costco wholesale,5,2,13,Groceries,0.8857,140.77,4.95420602612954,0.06,107.98,1.3036673458047787,1.3036673458047787,0.6093553382900553,False,False,31.8,
2026-05-14,MOBIL 29182,64.13,Fuel,0,mobil,mobil,5,3,14,Fuel,0.8379,64.13,4.17638527255831,0.032,55.785,1.149592184278928,1.149592184278928,0.49877052617033124,False,False,12.2,
2026-05-15,AMZN MKTP US,98.68,Shopping,0,amzn mktp us,amazon,5,4,15,Shopping,0.8063,98.68,4.601965055039143,0.034,90.57,1.0895439991167055,1.0895439991167055,0.2282069277995493,False,False,9.5,
2026-05-15,APPLE MUSIC,9.74,Entertainment,0,apple music,apple music,5,4,15,Entertainment,0.8728,9.74,2.3739750890807185,0.014,9.74,1.0,1.0,0.0,False,False,24.8,
2026-05-16,MOBIL 29182,38.99,Fuel,0,mobil,mobil,5,5,16,Fuel,0.8379,38.99,3.688629422858727,0.032,55.785,0.6989334050371965,1.0,0.0,False,False,2.3,
2026-05-16,EBAY COMMERCE,10.65,Shopping,0,ebay commerce,ebay commerce,5,5,16,Shopping,0.8827,10.65,2.4553061800117097,0.03,93.2,0.11427038626609443,1.0,0.0,False,False,11.9,
2026-05-17,MCDONALDS F3812,8.74,Dining,0,mcdonalds f,mcdonalds,5,6,17,Dining,0.8766,8.74,2.2762411176544437,0.056,11.995000000000001,0.7286369320550229,1.0,0.0,False,False,12.8,
2026-05-17,TARGET STORE 1192,114.24,Shopping,0,target store,target,5,6,17,Shopping,0.8032,114.24,4.7470169102163275,0.034,84.47,1.3524328163845152,1.3524328163845152,0.5549914292321236,False,False,14.8,
2026-05-17,KROGER #912,42.81,Groceries,0,kroger,kroger,5,6,17,Groceries,0.7572,42.81,3.779862101825807,0.026,71.93,0.5951619630196023,1.0,0.0,False,False,6.6,
2026-05-17,AMAZON MARKETPLACE,103.53,Shopping,0,amazon marketplace,amazon marketplace,5,6,17,Shopping,0.8586,103.53,4.649474111544616,0.034,69.9,1.4811158798283262,1.4811158798283262,0.6744907594765952,False,False,15.6,
2026-05-18,PANERA BREAD 2918,14.75,Dining,0,panera bread,panera bread,5,0,18,Dining,0.8521,14.75,2.7568403652716422,0.046,18.11,0.8144671452236334,1.0,0.0,False,False,6.9,
2026-05-18,SHELL OIL 88321,59.4,Fuel,0,shell oil,shell,5,0,18,Fuel,0.8847,59.4,4.100989104940769,0.028,55.515,1.0699810861929209,1.0699810861929209,0.22657990493442032,False,False,13.7,
2026-05-18,MCDONALDS F3812,8.05,Dining,0,mcdonalds f,mcdonalds,5,0,18,Dining,0.8766,8.05,2.2027647577118348,0.056,11.995000000000001,0.6711129637348895,1.0,0.0,False,False,13.9,
2026-05-18,TARGET STORE 1192,120.65,Shopping,0,target store,target,5,0,18,Shopping,0.8032,120.65,4.801148069229532,0.034,84.47,1.428317745945306,1.428317745945306,0.6744907594765952,False,False,15.4,
2026-05-18,AMZN MKTP US,49.45,Shopping,0,amzn mktp us,amazon,5,0,18,Shopping,0.8063,49.45,3.920982746799618,0.034,90.57,0.5459865297559899,1.0,0.0,False,False,0.3,
2026-05-18,SPOTIFY USA,18.49,Entertainment,0,spotify usa,spotify,5,0,18,Entertainment,0.8853,18.49,2.9699015135194693,0.022,16.63,1.1118460613349368,1.1118460613349368,0.7456404088995788,False,False,23.2,
2026-05-19,AMAZON MARKETPLACE,83.58,Shopping,0,amazon marketplace,amazon marketplace,5,1,19,Shopping,0.8586,83.58,4.437697832044343,0.034,69.9,1.1957081545064376,1.1957081545064376,0.2743691224989539,False,False,12.5,
2026-05-19,MCDONALDS F3812,18.24,Dining,0,mcdonalds f,mcdonalds,5,1,19,Dining,0.8766,18.24,2.9569914452375605,0.056,11.995000000000001,1.5206335973322216,1.5206335973322216,1.1399715271803341,False,False,31.7,
2026-05-19,CHIPOTLE 1432,11.93,Dining,0,chipotle,chipotle,5,1,19,Dining,0.8391,11.93,2.559550192783766,0.044,15.82,0.7541087231352718,1.0,0.0,False,False,5.4,
2026-05-20,STARBUCKS STORE 12931,5.32,Dining,0,starbucks store,starbucks,5,2,20,Dining,0.8092,5.32,1.843719208158766,0.07,9.87,0.5390070921985817,1.0,0.0,False,False,29.9,
2026-05-21,MAX STREAMING,23.02,Entertainment,0,max streaming,max streaming,5,3,21,Entertainment,0.9204,23.02,3.1788868166518376,0.022,16.68,1.380095923261391,1.380095923261391,0.7889799658822165,False,False,24.9,
2026-05-21,TACO BELL 3982,7.67,Dining,0,taco bell,taco bell,5,3,21,Dining,0.861,7.67,2.1598687907924505,0.036,12.05,0.6365145228215767,1.0,0.0,False,False,11.3,
2026-05-21,PANERA BREAD 2918,21.63,Dining,0,panera bread,panera bread,5,3,21,Dining,0.8521,21.63,3.119276459645446,0.046,18.11,1.1943677526228602,1.1943677526228602,0.6744907594765952,False,False,19.4,
2026-05-21,ETSY.COM,48.25,Shopping,0,etsy com,etsy,5,3,21,Shopping,0.8857,48.25,3.8969093676180977,0.04,58.8,0.8205782312925171,1.0,0.0,False,False,3.5,
2026-05-23,ETSY.COM,58.81,Shopping,0,etsy com,etsy,5,5,23,Shopping,0.8857,58.81,4.091172871056465,0.04,58.8,1.000170068027211,1.000170068027211,0.00030084333607356835,False,False,6.9,
2026-05-23,PANERA BREAD 2918,12.11,Dining,0,panera bread,panera bread,5,5,23,Dining,0.8521,12.11,2.5733752977756086,0.046,18.11,0.6686913307564881,1.0,0.0,False,False,7.2,
2026-05-24,STARBUCKS STORE 12931,7.53,Dining,0,starbucks store,starbucks,5,6,24,Dining,0.8092,7.53,2.143589361503588,0.07,9.87,0.7629179331306992,1.0,0.0,False,False,23.4,
2026-05-25,AMAZON MARKETPLACE,93.39,Shopping,0,amazon marketplace,amazon marketplace,5,0,25,Shopping,0.8586,93.39,4.547435135336853,0.034,69.9,1.3360515021459227,1.3360515021459227,0.471120664290967,False,False,13.3,
2026-05-25,MAX STREAMING,14.32,Entertainment,0,max streaming,max streaming,5,0,25,Entertainment,0.9204,14.32,2.729159164312445,0.022,16.68,0.8585131894484412,1.0,0.0,False,False,9.5,
2026-05-25,CHEVRON 5812,68.3,Fuel,0,chevron,chevron,5,0,25,Fuel,0.9404,68.3,4.238444906195857,0.034,56.98,1.1986661986661986,1.1986661986661986,0.7463573213367606,False,False,11.6,
2026-05-25,TRADER JOES #551,53.4,Groceries,0,trader joes,trader joes,5,0,25,Groceries,0.8246,53.4,3.996364153861897,0.032,72.02,0.7414607053596224,1.0,0.0,False,False,1.7,
2026-05-26,EBAY COMMERCE,70.06,Shopping,0,ebay commerce,ebay commerce,5,1,26,Shopping,0.8827,70.06,4.263524590592881,0.03,93.2,0.7517167381974249,1.0,0.0,False,False,3.3,
2026-05-26,TRADER JOES #551,97.78,Groceries,0,trader joes,trader joes,5,1,26,Groceries,0.8246,97.78,4.592895155112479,0.032,72.02,1.3576784226603722,1.3576784226603722,0.8094517570052223,False,False,14.6,
2026-05-26,CHEVRON 5812,54.91,Fuel,0,chevron,chevron,5,1,26,Fuel,0.9404,54.91,4.0237432550385535,0.034,56.98,0.9636714636714636,1.0,0.0,False,False,0.0,
2026-05-26,HULU,16.18,Entertainment,0,hulu,hulu,5,1,26,Entertainment,0.907,16.18,2.8437459165561094,0.02,17.52,0.9235159817351598,1.0,0.0,False,False,11.8,
2026-05-27,KROGER #912,56.65,Groceries,0,kroger,kroger,5,2,27,Groceries,0.7572,56.65,4.054390246715068,0.026,71.93,0.7875712498262198,1.0,0.0,False,False,7.0,
2026-05-28,SHELL OIL 88321,72.33,Fuel,0,shell oil,shell,5,3,28,Fuel,0.8847,72.33,4.294969802105708,0.028,55.515,1.3028911105106729,1.3028911105106729,0.9806798201987847,False,False,17.4,
2026-05-28,ETSY.COM,80.36,Shopping,0,etsy com,etsy,5,3,28,Shopping,0.8857,80.36,4.398883751740304,0.04,58.8,1.3666666666666667,1.3666666666666667,0.6486182325742816,False,False,15.9,
2026-05-28,NETFLIX.COM,15.84,Entertainment,0,netflix com,netflix,5,3,28,Entertainment,0.8948,15.84,2.8237570088141806,0.022,19.62,0.8073394495412843,1.0,0.0,False,False,7.7,
2026-05-29,MCDONALDS F3812,19.37,Dining,0,mcdonalds f,mcdonalds,5,4,29,Dining,0.8766,19.37,3.0140632302387145,0.056,11.995000000000001,1.6148395164651939,1.6148395164651939,1.3462433967902272,False,False,39.0,
2026-05-29,SHOPRITE #441,117.41,Groceries,0,shoprite,shoprite,5,4,29,Groceries,0.7574,117.41,4.774153178342865,0.034,89.38,1.3136048332960395,1.3136048332960395,0.6744907594765952,False,False,12.6,
2026-05-29,EXXON 57291,59.83,Fuel,0,exxon,exxon,5,4,29,Fuel,0.8754,59.83,4.108083088332614,0.014,59.83,1.0,1.0,0.0,False,False,21.0,
2026-05-29,TACO BELL 3982,10.83,Dining,0,taco bell,taco bell,5,4,29,Dining,0.861,10.83,2.4706386779902956,0.036,12.05,0.8987551867219916,1.0,0.0,False,False,6.9,
2026-05-29,TARGET STORE 1192,123.59,Shopping,0,target store,target,5,4,29,Shopping,0.8032,123.59,4.825028346310772,0.034,84.47,1.4631230022493193,1.4631230022493193,0.7293001246745274,False,False,16.0,
2026-05-30,STARBUCKS STORE 12931,12.0,Dining,0,starbucks store,starbucks,5,5,30,Dining,0.8092,12.0,2.5649493574615367,0.07,9.87,1.2158054711246202,1.2158054711246202,0.586394007218428,False,False,35.8,
2026-05-30,MAX STREAMING,14.54,Entertainment,0,max streaming,max streaming,5,5,30,Entertainment,0.9204,14.54,2.7434173449395014,0.022,16.68,0.8717026378896882,1.0,0.0,False,False,9.1,
2026-05-30,WHOLE FOODS MARKET,90.98,Groceries,0,whole foods market,whole foods,5,5,30,Groceries,0.8276,90.98,4.521571162111778,0.048,77.685,1.1711398596897729,1.1711398596897729,0.2908174038346468,False,False,19.7,
2026-05-30,MCDONALDS F3812,11.86,Dining,0,mcdonalds f,mcdonalds,5,5,30,Dining,0.8766,11.86,2.554121718809473,0.056,11.995000000000001,0.9887453105460607,1.0,0.0,False,False,11.7,
2026-05-31,AMAZON MARKETPLACE,22.3,Shopping,0,amazon marketplace,amazon marketplace,5,6,31,Shopping,0.8586,22.3,3.1484533605716547,0.034,69.9,0.3190271816881259,1.0,0.0,False,False,4.1,
2026-05-31,MCDONALDS F3812,17.71,Dining,0,mcdonalds f,mcdonalds,5,6,31,Dining,0.8766,17.71,2.9290581402859983,0.056,11.995000000000001,1.476448520216757,1.476448520216757,1.0432245440889691,False,False,30.9,
2026-06-01,SHELL OIL 88321,45.01,Fuel,0,shell oil,shell,6,0,1,Fuel,0.8847,45.01,3.8288587641673772,0.028,55.515,0.810771863460326,1.0,0.0,False,False,5.3,
2026-06-01,BEST BUY 882,74.66,Shopping,0,best buy,best buy,6,0,1,Shopping,0.8555,74.66,4.326249619204883,0.038,117.4,0.6359454855195911,1.0,0.0,False,False,3.7,
2026-06-01,BP GAS STATION 2281,64.33,Fuel,0,bp gas station,bp,6,0,1,Fuel,0.8547,64.33,4.179451348852659,0.018,49.95,1.2878878878878879,1.2878878878878879,1.5250278492568297,False,False,38.0,
2026-06-01,DUNKIN 349832,7.14,Dining,0,dunkin,dunkin,6,0,1,Dining,0.8728,7.14,2.096790180014449,0.044,7.555,0.9450694904037061,1.0,0.0,False,False,10.7,
2026-06-02,SHELL OIL 88321,49.56,Fuel,0,shell oil,shell,6,1,2,Fuel,0.8847,49.56,3.923160749838602,0.028,55.515,0.8927316941367198,1.0,0.0,False,False,5.0,
2026-06-03,TACO BELL 3982,12.31,Dining,0,taco bell,taco bell,6,2,3,Dining,0.861,12.31,2.58851563240702,0.036,12.05,1.021576763485477,1.021576763485477,0.07542692364039334,False,False,16.2,
2026-06-03,DISNEY PLUS,15.9,Entertainment,0,disney plus,disney plus,6,2,3,Entertainment,0.8426,15.9,2.827313621929028,0.014,19.96,0.7965931863727455,1.0,0.0,False,False,18.6,
2026-06-03,SHOPRITE #441,49.19,Groceries,0,shoprite,shoprite,6,2,3,Groceries,0.7574,49.19,3.9158158036668422,0.034,89.38,0.5503468337435667,1.0,0.0,False,False,0.3,
2026-06-03,COSTCO WHOLESALE,71.96,Groceries,0,costco wholesale,costco wholesale,6,2,3,Groceries,0.8857,71.96,4.289911345766076,0.06,107.98,0.6664197073532134,1.0,0.0,False,False,15.1,
2026-06-04,STARBUCKS STORE 12931,7.73,Dining,0,starbucks store,starbucks,6,3,4,Dining,0.8092,7.73,2.166765369851511,0.07,9.87,0.7831813576494429,1.0,0.0,False,False,23.1,
2026-06-06,MCDONALDS F3812,12.25,Dining,0,mcdonalds f,mcdonalds,6,5,6,Dining,0.8766,12.25,2.583997552432231,0.056,11.995000000000001,1.0212588578574404,1.0212588578574404,0.04654807677037377,False,False,22.0,
2026-06-07,TARGET STORE 1192,80.2,Shopping,0,target store,target,6,6,7,Shopping,0.8032,80.2,4.396915247167632,0.034,84.47,0.9494495087013142,1.0,0.0,False,False,1.9,
2026-06-07,DISNEY PLUS,19.72,Entertainment,0,disney plus,disney plus,6,6,7,Entertainment,0.8426,19.72,3.031099417391282,0.014,19.96,0.9879759519038075,1.0,0.0,False,False,17.3,
2026-06-07,EBAY COMMERCE,93.33,Shopping,0,ebay commerce,ebay commerce,6,6,7,Shopping,0.8827,93.33,4.546799272661762,0.03,93.2,1.0013948497854077,1.0013948497854077,0.0035485147200305274,False,False,10.9,
2026-06-08,TACO BELL 3982,16.07,Dining,0,taco bell,taco bell,6,0,8,Dining,0.861,16.07,2.837322536806349,0.036,12.05,1.333609958506224,1.333609958506224,1.1662162809014671,False,False,24.5,
2026-06-08,CHIPOTLE 1432,24.66,Dining,0,chipotle,chipotle,6,0,8,Dining,0.8391,24.66,3.2449333591874905,0.044,15.82,1.5587863463969658,1.5587863463969658,1.5670166396249934,False,False,33.6,
2026-06-08,SPEEDWAY 8912,58.24,Fuel,0,speedway,speedway,6,0,8,Fuel,0.8361,58.24,4.081596989399598,0.024,44.185,1.3180943759194297,1.3180943759194297,0.6692529208925906,False,False,20.5,
2026-06-09,MOBIL 29182,64.82,Fuel,0,mobil,mobil,6,1,9,Fuel,0.8379,64.82,4.186923743515194,0.032,55.785,1.1619611006542978,1.1619611006542978,0.5400109890891482,False,False,12.6,
2026-06-09,COSTCO WHOLESALE,61.06,Groceries,0,costco wholesale,costco wholesale,6,1,9,Groceries,0.8857,61.06,4.128101659020234,0.06,107.98,0.5654750879792554,1.0,0.0,False,False,14.9,
2026-06-09,AMZN MKTP US,91.29,Shopping,0,amzn mktp us,amazon,6,1,9,Shopping,0.8063,91.29,4.524935793277486,0.034,90.57,1.0079496522027163,1.0079496522027163,0.020260047844103356,False,False,7.9,
2026-06-10,PANERA BREAD 2918,10.87,Dining,0,panera bread,panera bread,6,2,10,Dining,0.8521,10.87,2.4740142086215764,0.046,18.11,0.6002208724461623,1.0,0.0,False,False,7.2,
2026-06-10,KROGER #912,118.76,Groceries,0,kroger,kroger,6,2,10,Groceries,0.7572,118.76,4.785489740111373,0.026,71.93,1.6510496315862644,1.6510496315862644,1.4007273732278915,False,False,35.4,
2026-06-11,DUNKIN 349832,3.93,Dining,0,dunkin,dunkin,6,3,11,Dining,0.8728,3.93,1.5953389880545987,0.044,7.555,0.5201853077432165,1.0,0.0,False,False,24.9,
2026-06-12,SHOPRITE #441,87.53,Groceries,0,shoprite,shoprite,6,4,12,Groceries,0.7574,87.53,4.483341477622957,0.034,89.38,0.979301857238756,1.0,0.0,False,False,3.1,
2026-06-13,COSTCO WHOLESALE,162.97,Groceries,0,costco wholesale,costco wholesale,6,5,13,Groceries,0.8857,162.97,5.099683484261777,0.06,107.98,1.5092609742544916,1.5092609742544916,1.0219106450921052,False,False,35.7,
2026-06-13,PANERA BREAD 2918,11.28,Dining,0,panera bread,panera bread,6,5,13,Dining,0.8521,11.28,2.5079719227189963,0.046,18.11,0.6228602981778023,1.0,0.0,False,False,7.3,
2026-06-13,ALDI #128,40.6,Groceries,0,aldi,aldi,6,5,13,Groceries,0.7881,40.6,3.728100167267218,0.03,68.7,0.5909752547307132,1.0,0.0,False,False,3.0,
2026-06-14,MCDONALDS F3812,17.93,Dining,0,mcdonalds f,mcdonalds,6,6,14,Dining,0.8766,17.93,2.9407479652212314,0.056,11.995000000000001,1.4947894956231762,1.4947894956231762,1.0833836691457621,False,False,31.1,
2026-06-14,ETSY.COM,52.19,Shopping,0,etsy com,etsy,6,6,14,Shopping,0.8857,52.19,3.9738704087542263,0.04,58.8,0.8875850340136054,1.0,0.0,False,False,3.4,
2026-06-14,ETSY.COM,82.08,Shopping,0,etsy com,etsy,6,6,14,Shopping,0.8857,82.08,4.419803999007912,0.04,58.8,1.3959183673469389,1.3959183673469389,0.7003632863789089,False,False,16.7,
2026-06-14,SHOPRITE #441,36.39,Groceries,0,shoprite,shoprite,6,6,14,Groceries,0.7574,36.39,3.6214032889890224,0.034,89.38,0.40713806220631016,1.0,0.0,False,False,1.1,
2026-06-15,SPEEDWAY 8912,40.59,Fuel,0,speedway,speedway,6,0,15,Fuel,0.8361,40.59,3.7278597537548204,0.024,44.185,0.9186375466787372,1.0,0.0,False,False,7.8,
2026-06-15,ETSY.COM,99.26,Shopping,0,etsy com,etsy,6,0,15,Shopping,0.8857,99.26,4.607766811835357,0.04,58.8,1.6880952380952383,1.6880952380952383,1.2172121377530352,False,False,27.8,
2026-06-16,NETFLIX.COM,109.98,Entertainment,1,netflix com,netflix,6,1,16,Entertainment,0.8948,109.98,4.709350004897755,0.022,19.62,5.605504587155963,5.605504587155963,20.0,True,True,94.8,amount is 5.6x this merchant's typical amount (median $19.62)
2026-06-16,EBAY COMMERCE,85.72,Shopping,0,ebay commerce,ebay commerce,6,1,16,Shopping,0.8827,85.72,4.462684537691336,0.03,93.2,0.9197424892703863,1.0,0.0,False,False,5.5,
2026-06-16,DUNKIN 349832,4.31,Dining,0,dunkin,dunkin,6,1,16,Dining,0.8728,4.31,1.6695918352538475,0.044,7.555,0.5704831237590999,1.0,0.0,False,False,21.5,
2026-06-17,WHOLE FOODS MARKET,120.93,Groceries,0,whole foods market,whole foods,6,2,17,Groceries,0.8276,120.93,4.803447109572174,0.048,77.685,1.5566711720409345,1.5566711720409345,0.9459495019803912,False,False,26.2,
2026-06-18,ETSY.COM,34.35,Shopping,0,etsy com,etsy,6,3,18,Shopping,0.8857,34.35,3.565298392342582,0.04,58.8,0.5841836734693878,1.0,0.0,False,False,5.4,
2026-06-18,COSTCO WHOLESALE,166.47,Groceries,0,costco wholesale,costco wholesale,6,3,18,Groceries,0.8857,166.47,5.120804230746387,0.06,107.98,1.541674384145212,1.541674384145212,1.0869531484167527,False,False,38.0,
2026-06-18,STARBUCKS STORE 12931,13.64,Dining,0,starbucks store,starbucks,6,3,18,Dining,0.8092,13.64,2.6837575085331657,0.07,9.87,1.3819655521783183,1.3819655521783183,1.037889862541537,False,False,41.4,
2026-06-18,SHELL OIL 88321,51.63,Fuel,0,shell oil,shell,6,3,18,Fuel,0.8847,51.63,3.9632862993656874,0.028,55.515,0.9300189138070792,1.0,0.0,False,False,5.2,
2026-06-19,SHOPRITE #441,97.86,Groceries,0,shoprite,shoprite,6,4,19,Groceries,0.7574,97.86,4.593704707878813,0.034,89.38,1.0948758111434327,1.0948758111434327,0.20405571317736462,False,False,9.4,
2026-06-20,MCDONALDS F3812,12.95,Dining,0,mcdonalds f,mcdonalds,6,5,20,Dining,0.8766,12.95,2.6354795082673745,0.056,11.995000000000001,1.0796165068778656,1.0796165068778656,0.17432711104198842,False,False,24.9,
2026-06-20,COSTCO WHOLESALE,44.88,Groceries,0,costco wholesale,costco wholesale,6,5,20,Groceries,0.8857,44.88,3.82602929226117,0.06,107.98,0.4156325245415818,1.0,0.0,False,False,15.7,
2026-06-20,TACO BELL 3982,16.12,Dining,0,taco bell,taco bell,6,5,20,Dining,0.861,16.12,2.840247370713596,0.036,12.05,1.337759336099585,1.337759336099585,1.18072145852462,False,False,24.4,
2026-06-20,EXXON 57291,39.31,Fuel,0,exxon,exxon,6,5,20,Fuel,0.8754,39.31,3.6965995771290743,0.014,59.83,0.6570282466989805,1.0,0.0,False,False,18.7,
2026-06-20,PANERA BREAD 2918,9.97,Dining,0,panera bread,panera bread,6,5,20,Dining,0.8521,9.97,2.395164274287139,0.046,18.11,0.5505245720596356,1.0,0.0,False,False,8.4,
2026-06-21,SHELL OIL 88321,50.65,Fuel,0,shell oil,shell,6,6,21,Fuel,0.8847,50.65,3.9444901955656477,0.028,55.515,0.9123660271998558,1.0,0.0,False,False,5.0,
2026-06-21,ALDI #128,87.3,Groceries,0,aldi,aldi,6,6,21,Groceries,0.7881,87.3,4.480740107609915,0.03,68.7,1.2707423580786026,1.2707423580786026,0.6744907594765952,False,False,13.7,
2026-06-21,BEST BUY 882,167.77,Shopping,0,best buy,best buy,6,6,21,Shopping,0.8555,167.77,5.128536841248393,0.038,117.4,1.429045996592845,1.429045996592845,0.6744907594765952,False,False,26.4,
2026-06-21,CHEVRON 5812,55.65,Fuel,0,chevron,chevron,6,6,21,Fuel,0.9404,55.65,4.036891987474015,0.034,56.98,0.9766584766584767,1.0,0.0,False,False,0.1,
2026-06-21,TARGET STORE 1192,79.71,Shopping,0,target store,target,6,6,21,Shopping,0.8032,79.71,4.390862483336281,0.034,84.47,0.9436486326506451,1.0,0.0,False,False,1.8,
2026-06-22,WHOLE FOODS MARKET,121.53,Groceries,0,whole foods market,whole foods,6,0,22,Groceries,0.8276,121.53,4.808355897961355,0.048,77.685,1.564394670785866,1.564394670785866,0.9590740181369002,False,False,26.5,
2026-06-22,PANERA BREAD 2918,19.3,Dining,0,panera bread,panera bread,6,0,22,Dining,0.8521,19.3,3.0106208860477417,0.046,18.11,1.0657095527332965,1.0657095527332965,0.22802386470941738,False,False,15.9,
2026-06-22,DISNEY PLUS,19.96,Entertainment,0,disney plus,disney plus,6,0,22,Entertainment,0.8426,19.96,3.0426158594528414,0.014,19.96,1.0,1.0,0.0,False,False,17.4,
2026-06-22,MOBIL 29182,35.77,Fuel,0,mobil,mobil,6,0,22,Fuel,0.8379,35.77,3.6046822953131805,0.032,55.785,0.6412117952854711,1.0,0.0,False,False,3.3,
2026-06-23,DUNKIN 349832,5.98,Dining,0,dunkin,dunkin,6,1,23,Dining,0.8728,5.98,1.9430489167742813,0.044,7.555,0.7915287888815354,1.0,0.0,False,False,14.9,
2026-06-23,SPOTIFY USA,17.84,Entertainment,0,spotify usa,spotify,6,1,23,Entertainment,0.8853,17.84,2.935982269148217,0.022,16.63,1.0727600721587494,1.0727600721587494,0.4850671477249953,False,False,20.6,
